Year,Game ID,Series,URL1,URL2,Team1,Team2,Start Date,End Date
2017,105,finals,/playoffs/2017-nba-finals-warriors-vs-cavaliers.html,/playoffs/2017-nba-finals-cavaliers-vs-warriors.html,GSW,CLE,6/1/17,6/12/17
2016,106,eastern conference first round,/playoffs/2016-nba-eastern-conference-first-round-cavaliers-vs-pistons.html,/playoffs/2016-nba-eastern-conference-first-round-pistons-vs-cavaliers.html,CLE,DET,4/17/16,4/24/16
2016,107,eastern conference first round,/playoffs/2016-nba-eastern-conference-first-round-raptors-vs-pacers.html,/playoffs/2016-nba-eastern-conference-first-round-pacers-vs-raptors.html,TOR,IND,4/16/16,5/1/16
2016,108,eastern conference first round,/playoffs/2016-nba-eastern-conference-first-round-heat-vs-hornets.html,/playoffs/2016-nba-eastern-conference-first-round-hornets-vs-heat.html,MIA,CHO,4/17/16,5/1/16
2016,109,eastern conference first round,/playoffs/2016-nba-eastern-conference-first-round-hawks-vs-celtics.html,/playoffs/2016-nba-eastern-conference-first-round-celtics-vs-hawks.html,ATL,BOS,4/16/16,4/28/16
2016,110,western conference first round,/playoffs/2016-nba-western-conference-first-round-warriors-vs-rockets.html,/playoffs/2016-nba-western-conference-first-round-rockets-vs-warriors.html,GSW,HOU,4/16/16,4/27/16
2016,111,western conference first round,/playoffs/2016-nba-western-conference-first-round-spurs-vs-grizzlies.html,/playoffs/2016-nba-western-conference-first-round-grizzlies-vs-spurs.html,SAS,MEM,4/17/16,4/24/16
2016,112,western conference first round,/playoffs/2016-nba-western-conference-first-round-thunder-vs-mavericks.html,/playoffs/2016-nba-western-conference-first-round-mavericks-vs-thunder.html,OKC,DAL,4/16/16,4/25/16
2016,113,western conference first round,/playoffs/2016-nba-western-conference-first-round-trail-blazers-vs-clippers.html,/playoffs/2016-nba-western-conference-first-round-clippers-vs-trail-blazers.html,LAC,POR,4/17/16,4/29/16
2016,114,eastern conference semifinals,/playoffs/2016-nba-eastern-conference-semifinals-cavaliers-vs-hawks.html,/playoffs/2016-nba-eastern-conference-semifinals-hawks-vs-cavaliers.html,CLE,ATL,5/2/16,5/8/16
2016,115,eastern conference semifinals,/playoffs/2016-nba-eastern-conference-semifinals-raptors-vs-heat.html,/playoffs/2016-nba-eastern-conference-semifinals-heat-vs-raptors.html,TOR,MIA,5/3/16,5/15/16
2016,116,western conference semifinals,/playoffs/2016-nba-western-conference-semifinals-warriors-vs-trail-blazers.html,/playoffs/2016-nba-western-conference-semifinals-trail-blazers-vs-warriors.html,GSW,POR,5/1/16,5/11/16
2016,117,western conference semifinals,/playoffs/2016-nba-western-conference-semifinals-thunder-vs-spurs.html,/playoffs/2016-nba-western-conference-semifinals-spurs-vs-thunder.html,SAS,OKC,4/30/16,5/12/16
2016,118,eastern conference finals,/playoffs/2016-nba-eastern-conference-finals-cavaliers-vs-raptors.html,/playoffs/2016-nba-eastern-conference-finals-raptors-vs-cavaliers.html,CLE,TOR,5/17/16,5/27/16
2016,119,western conference finals,/playoffs/2016-nba-western-conference-finals-warriors-vs-thunder.html,/playoffs/2016-nba-western-conference-finals-thunder-vs-warriors.html,GSW,OKC,5/16/16,5/30/16
2016,120,finals,/playoffs/2016-nba-finals-cavaliers-vs-warriors.html,/playoffs/2016-nba-finals-warriors-vs-cavaliers.html,GSW,CLE,6/2/16,6/19/16
2015,121,eastern conference first round,/playoffs/2015-nba-eastern-conference-first-round-hawks-vs-nets.html,/playoffs/2015-nba-eastern-conference-first-round-nets-vs-hawks.html,ATL,BRK,4/19/15,5/1/15
2015,122,eastern conference first round,/playoffs/2015-nba-eastern-conference-first-round-cavaliers-vs-celtics.html,/playoffs/2015-nba-eastern-conference-first-round-celtics-vs-cavaliers.html,CLE,BOS,4/19/15,4/26/15
2015,123,eastern conference first round,/playoffs/2015-nba-eastern-conference-first-round-bulls-vs-bucks.html,/playoffs/2015-nba-eastern-conference-first-round-bucks-vs-bulls.html,CHI,MIL,4/18/15,4/30/15
2015,124,eastern conference first round,/playoffs/2015-nba-eastern-conference-first-round-wizards-vs-raptors.html,/playoffs/2015-nba-eastern-conference-first-round-raptors-vs-wizards.html,TOR,WAS,4/18/15,4/26/15
2015,125,western conference first round,/playoffs/2015-nba-western-conference-first-round-warriors-vs-pelicans.html,/playoffs/2015-nba-western-conference-first-round-pelicans-vs-warriors.html,GSW,NOP,4/18/15,4/25/15
2015,126,western conference first round,/playoffs/2015-nba-western-conference-first-round-rockets-vs-mavericks.html,/playoffs/2015-nba-western-conference-first-round-mavericks-vs-rockets.html,HOU,DAL,4/18/15,4/28/15
2015,127,western conference first round,/playoffs/2015-nba-western-conference-first-round-clippers-vs-spurs.html,/playoffs/2015-nba-western-conference-first-round-spurs-vs-clippers.html,SAS,LAC,4/19/15,5/2/15
2015,128,western conference first round,/playoffs/2015-nba-western-conference-first-round-grizzlies-vs-trail-blazers.html,/playoffs/2015-nba-western-conference-first-round-trail-blazers-vs-grizzlies.html,MEM,POR,4/19/15,4/29/15
2015,129,eastern conference semifinals,/playoffs/2015-nba-eastern-conference-semifinals-cavaliers-vs-bulls.html,/playoffs/2015-nba-eastern-conference-semifinals-bulls-vs-cavaliers.html,CLE,CHI,5/4/15,5/14/15
2015,130,eastern conference semifinals,/playoffs/2015-nba-eastern-conference-semifinals-hawks-vs-wizards.html,/playoffs/2015-nba-eastern-conference-semifinals-wizards-vs-hawks.html,ATL,WAS,5/3/15,5/15/15
2015,131,western conference semifinals,/playoffs/2015-nba-western-conference-semifinals-rockets-vs-clippers.html,/playoffs/2015-nba-western-conference-semifinals-clippers-vs-rockets.html,HOU,LAC,5/4/15,5/17/15
2015,132,western conference semifinals,/playoffs/2015-nba-western-conference-semifinals-warriors-vs-grizzlies.html,/playoffs/2015-nba-western-conference-semifinals-grizzlies-vs-warriors.html,GSW,MEM,5/3/15,5/15/15
2015,133,eastern conference finals,/playoffs/2015-nba-eastern-conference-finals-cavaliers-vs-hawks.html,/playoffs/2015-nba-eastern-conference-finals-hawks-vs-cavaliers.html,CLE,ATL,5/20/15,5/26/15
2015,134,western conference finals,/playoffs/2015-nba-western-conference-finals-warriors-vs-rockets.html,/playoffs/2015-nba-western-conference-finals-rockets-vs-warriors.html,GSW,HOU,5/19/15,5/27/15
2015,135,finals,/playoffs/2015-nba-finals-warriors-vs-cavaliers.html,/playoffs/2015-nba-finals-cavaliers-vs-warriors.html,GSW,CLE,6/4/15,6/16/15
2014,136,eastern conference first round,/playoffs/2014-nba-eastern-conference-first-round-pacers-vs-hawks.html,/playoffs/2014-nba-eastern-conference-first-round-hawks-vs-pacers.html,IND,ATL,4/19/14,5/3/14
2014,137,eastern conference first round,/playoffs/2014-nba-eastern-conference-first-round-heat-vs-bobcats.html,/playoffs/2014-nba-eastern-conference-first-round-bobcats-vs-heat.html,MIA,CHA,4/20/14,4/28/14
2014,138,eastern conference first round,/playoffs/2014-nba-eastern-conference-first-round-nets-vs-raptors.html,/playoffs/2014-nba-eastern-conference-first-round-raptors-vs-nets.html,BRK,TOR,4/19/14,5/4/14
2014,139,eastern conference first round,/playoffs/2014-nba-eastern-conference-first-round-wizards-vs-bulls.html,/playoffs/2014-nba-eastern-conference-first-round-bulls-vs-wizards.html,CHI,WAS,4/20/14,4/29/14
2014,140,western conference first round,/playoffs/2014-nba-western-conference-first-round-spurs-vs-mavericks.html,/playoffs/2014-nba-western-conference-first-round-mavericks-vs-spurs.html,SAS,DAL,4/20/14,5/4/14
2014,141,western conference first round,/playoffs/2014-nba-western-conference-first-round-thunder-vs-grizzlies.html,/playoffs/2014-nba-western-conference-first-round-grizzlies-vs-thunder.html,OKC,MEM,4/19/14,5/3/14
2014,142,western conference first round,/playoffs/2014-nba-western-conference-first-round-clippers-vs-warriors.html,/playoffs/2014-nba-western-conference-first-round-warriors-vs-clippers.html,LAC,GSW,4/19/14,5/3/14
2014,143,western conference first round,/playoffs/2014-nba-western-conference-first-round-trail-blazers-vs-rockets.html,/playoffs/2014-nba-western-conference-first-round-rockets-vs-trail-blazers.html,HOU,POR,4/20/14,5/2/14
2014,144,eastern conference semifinals,/playoffs/2014-nba-eastern-conference-semifinals-pacers-vs-wizards.html,/playoffs/2014-nba-eastern-conference-semifinals-wizards-vs-pacers.html,IND,WAS,5/5/14,5/15/14
2014,145,eastern conference semifinals,/playoffs/2014-nba-eastern-conference-semifinals-heat-vs-nets.html,/playoffs/2014-nba-eastern-conference-semifinals-nets-vs-heat.html,MIA,BRK,5/6/14,5/14/14
2014,146,western conference semifinals,/playoffs/2014-nba-western-conference-semifinals-spurs-vs-trail-blazers.html,/playoffs/2014-nba-western-conference-semifinals-trail-blazers-vs-spurs.html,SAS,POR,5/6/14,5/14/14
2014,147,western conference semifinals,/playoffs/2014-nba-western-conference-semifinals-thunder-vs-clippers.html,/playoffs/2014-nba-western-conference-semifinals-clippers-vs-thunder.html,OKC,LAC,5/5/14,5/15/14
2014,148,eastern conference finals,/playoffs/2014-nba-eastern-conference-finals-heat-vs-pacers.html,/playoffs/2014-nba-eastern-conference-finals-pacers-vs-heat.html,MIA,IND,5/18/14,5/30/14
2014,149,western conference finals,/playoffs/2014-nba-western-conference-finals-spurs-vs-thunder.html,/playoffs/2014-nba-western-conference-finals-thunder-vs-spurs.html,SAS,OKC,5/19/14,5/31/14
2014,150,finals,/playoffs/2014-nba-finals-spurs-vs-heat.html,/playoffs/2014-nba-finals-heat-vs-spurs.html,SAS,MIA,6/5/14,6/15/14
2013,151,eastern conference first round,/playoffs/2013-nba-eastern-conference-first-round-heat-vs-bucks.html,/playoffs/2013-nba-eastern-conference-first-round-bucks-vs-heat.html,MIA,MIL,4/21/13,4/28/13
2013,152,eastern conference first round,/playoffs/2013-nba-eastern-conference-first-round-knicks-vs-celtics.html,/playoffs/2013-nba-eastern-conference-first-round-celtics-vs-knicks.html,NYK,BOS,4/20/13,5/3/13
2013,153,eastern conference first round,/playoffs/2013-nba-eastern-conference-first-round-pacers-vs-hawks.html,/playoffs/2013-nba-eastern-conference-first-round-hawks-vs-pacers.html,IND,ATL,4/21/13,5/3/13
2013,154,eastern conference first round,/playoffs/2013-nba-eastern-conference-first-round-bulls-vs-nets.html,/playoffs/2013-nba-eastern-conference-first-round-nets-vs-bulls.html,BRK,CHI,4/20/13,5/4/13
2013,155,western conference first round,/playoffs/2013-nba-western-conference-first-round-thunder-vs-rockets.html,/playoffs/2013-nba-western-conference-first-round-rockets-vs-thunder.html,OKC,HOU,4/21/13,5/3/13
2013,156,western conference first round,/playoffs/2013-nba-western-conference-first-round-spurs-vs-lakers.html,/playoffs/2013-nba-western-conference-first-round-lakers-vs-spurs.html,SAS,LAL,4/21/13,4/28/13
2013,157,western conference first round,/playoffs/2013-nba-western-conference-first-round-warriors-vs-nuggets.html,/playoffs/2013-nba-western-conference-first-round-nuggets-vs-warriors.html,DEN,GSW,4/20/13,5/2/13
2013,158,western conference first round,/playoffs/2013-nba-western-conference-first-round-grizzlies-vs-clippers.html,/playoffs/2013-nba-western-conference-first-round-clippers-vs-grizzlies.html,LAC,MEM,4/20/13,5/3/13
2013,159,eastern conference semifinals,/playoffs/2013-nba-eastern-conference-semifinals-heat-vs-bulls.html,/playoffs/2013-nba-eastern-conference-semifinals-bulls-vs-heat.html,MIA,CHI,5/6/13,5/15/13
2013,160,eastern conference semifinals,/playoffs/2013-nba-eastern-conference-semifinals-pacers-vs-knicks.html,/playoffs/2013-nba-eastern-conference-semifinals-knicks-vs-pacers.html,NYK,IND,5/5/13,5/18/13
2013,161,western conference semifinals,/playoffs/2013-nba-western-conference-semifinals-grizzlies-vs-thunder.html,/playoffs/2013-nba-western-conference-semifinals-thunder-vs-grizzlies.html,MEM,OKC,5/5/13,5/15/13
2013,162,western conference semifinals,/playoffs/2013-nba-western-conference-semifinals-spurs-vs-warriors.html,/playoffs/2013-nba-western-conference-semifinals-warriors-vs-spurs.html,SAS,GSW,5/6/13,5/16/13
2013,163,eastern conference finals,/playoffs/2013-nba-eastern-conference-finals-heat-vs-pacers.html,/playoffs/2013-nba-eastern-conference-finals-pacers-vs-heat.html,MIA,IND,5/22/13,6/3/13
2013,164,western conference finals,/playoffs/2013-nba-western-conference-finals-spurs-vs-grizzlies.html,/playoffs/2013-nba-western-conference-finals-grizzlies-vs-spurs.html,SAS,MEM,5/19/13,5/27/13
2013,165,finals,/playoffs/2013-nba-finals-heat-vs-spurs.html,/playoffs/2013-nba-finals-spurs-vs-heat.html,MIA,SAS,6/6/13,6/20/13
2012,166,eastern conference first round,/playoffs/2012-nba-eastern-conference-first-round-76ers-vs-bulls.html,/playoffs/2012-nba-eastern-conference-first-round-bulls-vs-76ers.html,CHI,PHI,4/28/12,5/10/12
2012,167,eastern conference first round,/playoffs/2012-nba-eastern-conference-first-round-heat-vs-knicks.html,/playoffs/2012-nba-eastern-conference-first-round-knicks-vs-heat.html,MIA,NYK,4/28/12,5/9/12
2012,168,eastern conference first round,/playoffs/2012-nba-eastern-conference-first-round-pacers-vs-magic.html,/playoffs/2012-nba-eastern-conference-first-round-magic-vs-pacers.html,IND,ORL,4/28/12,5/8/12
2012,169,eastern conference first round,/playoffs/2012-nba-eastern-conference-first-round-celtics-vs-hawks.html,/playoffs/2012-nba-eastern-conference-first-round-hawks-vs-celtics.html,BOS,ATL,4/29/12,5/10/12
2012,170,western conference first round,/playoffs/2012-nba-western-conference-first-round-spurs-vs-jazz.html,/playoffs/2012-nba-western-conference-first-round-jazz-vs-spurs.html,SAS,UTA,4/29/12,5/7/12
2012,171,western conference first round,/playoffs/2012-nba-western-conference-first-round-thunder-vs-mavericks.html,/playoffs/2012-nba-western-conference-first-round-mavericks-vs-thunder.html,OKC,DAL,4/28/12,5/5/12
2012,172,western conference first round,/playoffs/2012-nba-western-conference-first-round-lakers-vs-nuggets.html,/playoffs/2012-nba-western-conference-first-round-nuggets-vs-lakers.html,LAL,DEN,4/29/12,5/12/12
2012,173,western conference first round,/playoffs/2012-nba-western-conference-first-round-clippers-vs-grizzlies.html,/playoffs/2012-nba-western-conference-first-round-grizzlies-vs-clippers.html,MEM,LAC,4/29/12,5/13/12
2012,174,eastern conference semifinals,/playoffs/2012-nba-eastern-conference-semifinals-heat-vs-pacers.html,/playoffs/2012-nba-eastern-conference-semifinals-pacers-vs-heat.html,MIA,IND,5/13/12,5/24/12
2012,175,eastern conference semifinals,/playoffs/2012-nba-eastern-conference-semifinals-celtics-vs-76ers.html,/playoffs/2012-nba-eastern-conference-semifinals-76ers-vs-celtics.html,BOS,PHI,5/12/12,5/26/12
2012,176,western conference semifinals,/playoffs/2012-nba-western-conference-semifinals-spurs-vs-clippers.html,/playoffs/2012-nba-western-conference-semifinals-clippers-vs-spurs.html,SAS,LAC,5/15/12,5/20/12
2012,177,western conference semifinals,/playoffs/2012-nba-western-conference-semifinals-thunder-vs-lakers.html,/playoffs/2012-nba-western-conference-semifinals-lakers-vs-thunder.html,OKC,LAL,5/14/12,5/21/12
2012,178,western conference finals,/playoffs/2012-nba-western-conference-finals-thunder-vs-spurs.html,/playoffs/2012-nba-western-conference-finals-spurs-vs-thunder.html,SAS,OKC,5/27/12,6/6/12
2012,179,eastern conference finals,/playoffs/2012-nba-eastern-conference-finals-heat-vs-celtics.html,/playoffs/2012-nba-eastern-conference-finals-celtics-vs-heat.html,MIA,BOS,5/28/12,6/9/12
2012,180,finals,/playoffs/2012-nba-finals-heat-vs-thunder.html,/playoffs/2012-nba-finals-thunder-vs-heat.html,OKC,MIA,6/12/12,6/21/12
2011,181,eastern conference first round,/playoffs/2011-nba-eastern-conference-first-round-bulls-vs-pacers.html,/playoffs/2011-nba-eastern-conference-first-round-pacers-vs-bulls.html,CHI,IND,4/16/11,4/26/11
2011,182,eastern conference first round,/playoffs/2011-nba-eastern-conference-first-round-heat-vs-76ers.html,/playoffs/2011-nba-eastern-conference-first-round-76ers-vs-heat.html,MIA,PHI,4/16/11,4/27/11
2011,183,eastern conference first round,/playoffs/2011-nba-eastern-conference-first-round-celtics-vs-knicks.html,/playoffs/2011-nba-eastern-conference-first-round-knicks-vs-celtics.html,BOS,NYK,4/17/11,4/24/11
2011,184,eastern conference first round,/playoffs/2011-nba-eastern-conference-first-round-hawks-vs-magic.html,/playoffs/2011-nba-eastern-conference-first-round-magic-vs-hawks.html,ORL,ATL,4/16/11,4/28/11
2011,185,western conference first round,/playoffs/2011-nba-western-conference-first-round-grizzlies-vs-spurs.html,/playoffs/2011-nba-western-conference-first-round-spurs-vs-grizzlies.html,SAS,MEM,4/17/11,4/29/11
2011,186,western conference first round,/playoffs/2011-nba-western-conference-first-round-lakers-vs-hornets.html,/playoffs/2011-nba-western-conference-first-round-hornets-vs-lakers.html,LAL,NOH,4/17/11,4/28/11
2011,187,western conference first round,/playoffs/2011-nba-western-conference-first-round-mavericks-vs-trail-blazers.html,/playoffs/2011-nba-western-conference-first-round-trail-blazers-vs-mavericks.html,DAL,POR,4/16/11,4/28/11
2011,188,western conference first round,/playoffs/2011-nba-western-conference-first-round-thunder-vs-nuggets.html,/playoffs/2011-nba-western-conference-first-round-nuggets-vs-thunder.html,OKC,DEN,4/17/11,4/27/11
2011,189,eastern conference semifinals,/playoffs/2011-nba-eastern-conference-semifinals-bulls-vs-hawks.html,/playoffs/2011-nba-eastern-conference-semifinals-hawks-vs-bulls.html,CHI,ATL,5/2/11,5/12/11
2011,190,eastern conference semifinals,/playoffs/2011-nba-eastern-conference-semifinals-heat-vs-celtics.html,/playoffs/2011-nba-eastern-conference-semifinals-celtics-vs-heat.html,MIA,BOS,5/1/11,5/11/11
2011,191,western conference semifinals,/playoffs/2011-nba-western-conference-semifinals-mavericks-vs-lakers.html,/playoffs/2011-nba-western-conference-semifinals-lakers-vs-mavericks.html,LAL,DAL,5/2/11,5/8/11
2011,192,western conference semifinals,/playoffs/2011-nba-western-conference-semifinals-thunder-vs-grizzlies.html,/playoffs/2011-nba-western-conference-semifinals-grizzlies-vs-thunder.html,OKC,MEM,5/1/11,5/15/11
2011,193,eastern conference finals,/playoffs/2011-nba-eastern-conference-finals-heat-vs-bulls.html,/playoffs/2011-nba-eastern-conference-finals-bulls-vs-heat.html,MIA,CHI,5/15/11,5/26/11
2011,194,western conference finals,/playoffs/2011-nba-western-conference-finals-mavericks-vs-thunder.html,/playoffs/2011-nba-western-conference-finals-thunder-vs-mavericks.html,DAL,OKC,5/17/11,5/25/11
2011,195,finals,/playoffs/2011-nba-finals-mavericks-vs-heat.html,/playoffs/2011-nba-finals-heat-vs-mavericks.html,MIA,DAL,5/31/11,6/12/11
2010,196,eastern conference first round,/playoffs/2010-nba-eastern-conference-first-round-cavaliers-vs-bulls.html,/playoffs/2010-nba-eastern-conference-first-round-bulls-vs-cavaliers.html,CLE,CHI,4/17/10,4/27/10
2010,197,eastern conference first round,/playoffs/2010-nba-eastern-conference-first-round-magic-vs-bobcats.html,/playoffs/2010-nba-eastern-conference-first-round-bobcats-vs-magic.html,ORL,CHA,4/18/10,4/26/10
2010,198,eastern conference first round,/playoffs/2010-nba-eastern-conference-first-round-hawks-vs-bucks.html,/playoffs/2010-nba-eastern-conference-first-round-bucks-vs-hawks.html,ATL,MIL,4/17/10,5/2/10
2010,199,eastern conference first round,/playoffs/2010-nba-eastern-conference-first-round-celtics-vs-heat.html,/playoffs/2010-nba-eastern-conference-first-round-heat-vs-celtics.html,BOS,MIA,4/17/10,4/27/10
2010,200,western conference first round,/playoffs/2010-nba-western-conference-first-round-lakers-vs-thunder.html,/playoffs/2010-nba-western-conference-first-round-thunder-vs-lakers.html,LAL,OKC,4/18/10,4/30/10
2010,201,western conference first round,/playoffs/2010-nba-western-conference-first-round-spurs-vs-mavericks.html,/playoffs/2010-nba-western-conference-first-round-mavericks-vs-spurs.html,DAL,SAS,4/18/10,4/29/10
2010,202,western conference first round,/playoffs/2010-nba-western-conference-first-round-suns-vs-trail-blazers.html,/playoffs/2010-nba-western-conference-first-round-trail-blazers-vs-suns.html,PHO,POR,4/18/10,4/29/10
2010,203,western conference first round,/playoffs/2010-nba-western-conference-first-round-jazz-vs-nuggets.html,/playoffs/2010-nba-western-conference-first-round-nuggets-vs-jazz.html,DEN,UTA,4/17/10,4/30/10
2010,204,eastern conference semifinals,/playoffs/2010-nba-eastern-conference-semifinals-celtics-vs-cavaliers.html,/playoffs/2010-nba-eastern-conference-semifinals-cavaliers-vs-celtics.html,CLE,BOS,5/1/10,5/13/10
2010,205,eastern conference semifinals,/playoffs/2010-nba-eastern-conference-semifinals-magic-vs-hawks.html,/playoffs/2010-nba-eastern-conference-semifinals-hawks-vs-magic.html,ORL,ATL,5/4/10,5/10/10
2010,206,western conference semifinals,/playoffs/2010-nba-western-conference-semifinals-lakers-vs-jazz.html,/playoffs/2010-nba-western-conference-semifinals-jazz-vs-lakers.html,LAL,UTA,5/2/10,5/10/10
2010,207,western conference semifinals,/playoffs/2010-nba-western-conference-semifinals-suns-vs-spurs.html,/playoffs/2010-nba-western-conference-semifinals-spurs-vs-suns.html,PHO,SAS,5/3/10,5/9/10
2010,208,western conference finals,/playoffs/2010-nba-western-conference-finals-lakers-vs-suns.html,/playoffs/2010-nba-western-conference-finals-suns-vs-lakers.html,LAL,PHO,5/17/10,5/29/10
2010,209,eastern conference finals,/playoffs/2010-nba-eastern-conference-finals-celtics-vs-magic.html,/playoffs/2010-nba-eastern-conference-finals-magic-vs-celtics.html,ORL,BOS,5/16/10,5/28/10
2010,210,finals,/playoffs/2010-nba-finals-lakers-vs-celtics.html,/playoffs/2010-nba-finals-celtics-vs-lakers.html,LAL,BOS,6/3/10,6/17/10
2009,211,eastern conference first round,/playoffs/2009-nba-eastern-conference-first-round-cavaliers-vs-pistons.html,/playoffs/2009-nba-eastern-conference-first-round-pistons-vs-cavaliers.html,CLE,DET,4/18/09,4/26/09
2009,212,eastern conference first round,/playoffs/2009-nba-eastern-conference-first-round-celtics-vs-bulls.html,/playoffs/2009-nba-eastern-conference-first-round-bulls-vs-celtics.html,BOS,CHI,4/18/09,5/2/09
2009,213,eastern conference first round,/playoffs/2009-nba-eastern-conference-first-round-magic-vs-76ers.html,/playoffs/2009-nba-eastern-conference-first-round-76ers-vs-magic.html,ORL,PHI,4/19/09,4/30/09
2009,214,eastern conference first round,/playoffs/2009-nba-eastern-conference-first-round-hawks-vs-heat.html,/playoffs/2009-nba-eastern-conference-first-round-heat-vs-hawks.html,ATL,MIA,4/19/09,5/3/09
2009,215,western conference first round,/playoffs/2009-nba-western-conference-first-round-lakers-vs-jazz.html,/playoffs/2009-nba-western-conference-first-round-jazz-vs-lakers.html,LAL,UTA,4/19/09,4/27/09
2009,216,western conference first round,/playoffs/2009-nba-western-conference-first-round-nuggets-vs-hornets.html,/playoffs/2009-nba-western-conference-first-round-hornets-vs-nuggets.html,DEN,NOH,4/19/09,4/29/09
2009,217,western conference first round,/playoffs/2009-nba-western-conference-first-round-mavericks-vs-spurs.html,/playoffs/2009-nba-western-conference-first-round-spurs-vs-mavericks.html,SAS,DAL,4/18/09,4/28/09
2009,218,western conference first round,/playoffs/2009-nba-western-conference-first-round-rockets-vs-trail-blazers.html,/playoffs/2009-nba-western-conference-first-round-trail-blazers-vs-rockets.html,POR,HOU,4/18/09,4/30/09
2009,219,western conference semifinals,/playoffs/2009-nba-western-conference-semifinals-lakers-vs-rockets.html,/playoffs/2009-nba-western-conference-semifinals-rockets-vs-lakers.html,LAL,HOU,5/4/09,5/17/09
2009,220,western conference semifinals,/playoffs/2009-nba-western-conference-semifinals-nuggets-vs-mavericks.html,/playoffs/2009-nba-western-conference-semifinals-mavericks-vs-nuggets.html,DEN,DAL,5/3/09,5/13/09
2009,221,eastern conference semifinals,/playoffs/2009-nba-eastern-conference-semifinals-cavaliers-vs-hawks.html,/playoffs/2009-nba-eastern-conference-semifinals-hawks-vs-cavaliers.html,CLE,ATL,5/5/09,5/11/09
2009,222,eastern conference semifinals,/playoffs/2009-nba-eastern-conference-semifinals-magic-vs-celtics.html,/playoffs/2009-nba-eastern-conference-semifinals-celtics-vs-magic.html,BOS,ORL,5/4/09,5/17/09
2009,223,eastern conference finals,/playoffs/2009-nba-eastern-conference-finals-magic-vs-cavaliers.html,/playoffs/2009-nba-eastern-conference-finals-cavaliers-vs-magic.html,CLE,ORL,5/20/09,5/30/09
2009,224,western conference finals,/playoffs/2009-nba-western-conference-finals-lakers-vs-nuggets.html,/playoffs/2009-nba-western-conference-finals-nuggets-vs-lakers.html,LAL,DEN,5/19/09,5/29/09
2009,225,finals,/playoffs/2009-nba-finals-lakers-vs-magic.html,/playoffs/2009-nba-finals-magic-vs-lakers.html,LAL,ORL,6/4/09,6/14/09
2008,226,eastern conference first round,/playoffs/2008-nba-eastern-conference-first-round-celtics-vs-hawks.html,/playoffs/2008-nba-eastern-conference-first-round-hawks-vs-celtics.html,BOS,ATL,4/20/08,5/4/08
2008,227,eastern conference first round,/playoffs/2008-nba-eastern-conference-first-round-pistons-vs-76ers.html,/playoffs/2008-nba-eastern-conference-first-round-76ers-vs-pistons.html,DET,PHI,4/20/08,5/1/08
2008,228,eastern conference first round,/playoffs/2008-nba-eastern-conference-first-round-magic-vs-raptors.html,/playoffs/2008-nba-eastern-conference-first-round-raptors-vs-magic.html,ORL,TOR,4/20/08,4/28/08
2008,229,eastern conference first round,/playoffs/2008-nba-eastern-conference-first-round-cavaliers-vs-wizards.html,/playoffs/2008-nba-eastern-conference-first-round-wizards-vs-cavaliers.html,CLE,WAS,4/19/08,5/2/08
2008,230,western conference first round,/playoffs/2008-nba-western-conference-first-round-lakers-vs-nuggets.html,/playoffs/2008-nba-western-conference-first-round-nuggets-vs-lakers.html,LAL,DEN,4/20/08,4/28/08
2008,231,western conference first round,/playoffs/2008-nba-western-conference-first-round-hornets-vs-mavericks.html,/playoffs/2008-nba-western-conference-first-round-mavericks-vs-hornets.html,NOH,DAL,4/19/08,4/29/08
2008,232,western conference first round,/playoffs/2008-nba-western-conference-first-round-spurs-vs-suns.html,/playoffs/2008-nba-western-conference-first-round-suns-vs-spurs.html,SAS,PHO,4/19/08,4/29/08
2008,233,western conference first round,/playoffs/2008-nba-western-conference-first-round-jazz-vs-rockets.html,/playoffs/2008-nba-western-conference-first-round-rockets-vs-jazz.html,UTA,HOU,4/19/08,5/2/08
2008,234,eastern conference semifinals,/playoffs/2008-nba-eastern-conference-semifinals-celtics-vs-cavaliers.html,/playoffs/2008-nba-eastern-conference-semifinals-cavaliers-vs-celtics.html,BOS,CLE,5/6/08,5/18/08
2008,235,eastern conference semifinals,/playoffs/2008-nba-eastern-conference-semifinals-pistons-vs-magic.html,/playoffs/2008-nba-eastern-conference-semifinals-magic-vs-pistons.html,DET,ORL,5/3/08,5/13/08
2008,236,western conference semifinals,/playoffs/2008-nba-western-conference-semifinals-lakers-vs-jazz.html,/playoffs/2008-nba-western-conference-semifinals-jazz-vs-lakers.html,LAL,UTA,5/4/08,5/16/08
2008,237,western conference semifinals,/playoffs/2008-nba-western-conference-semifinals-spurs-vs-hornets.html,/playoffs/2008-nba-western-conference-semifinals-hornets-vs-spurs.html,SAS,NOH,5/3/08,5/19/08
2008,238,eastern conference finals,/playoffs/2008-nba-eastern-conference-finals-celtics-vs-pistons.html,/playoffs/2008-nba-eastern-conference-finals-pistons-vs-celtics.html,BOS,DET,5/20/08,5/30/08
2008,239,western conference finals,/playoffs/2008-nba-western-conference-finals-lakers-vs-spurs.html,/playoffs/2008-nba-western-conference-finals-spurs-vs-lakers.html,LAL,SAS,5/21/08,5/29/08
2008,240,finals,/playoffs/2008-nba-finals-celtics-vs-lakers.html,/playoffs/2008-nba-finals-lakers-vs-celtics.html,LAL,BOS,6/5/08,6/17/08
